CMSE,Civil-Military Support Element,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CMST,Consequence Management Support Team,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CMTS,Comments,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CMTU,Cartridge Magnetic Tape Unit,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CMV,Commercial Motor Vehicle,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CMX,Crisis Management Exercise,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CNAC,Customs National Aviation Center (Uscs),Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
C-NAF,Component Numbered Air Force,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CNASP,Chairman’S Net Assessment For Strategic Planning,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CNBG,"Commander, Naval Beach Group",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CNC,Crime And Narcotics Center (Cia),Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CNCE,Communications Nodal Control Element,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CNCI,Comprehensive National Cybersecurity Initiative,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CND,Counternarcotics Division,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CNE,Computer Network Exploitation,Counter Narcotics Enforcement,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CNGB,"Chief, National Guard Bureau",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CNIC,"Commander, Navy Installations Command",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CNM,Classified Notice To Mariners,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CNMOC,"Commander, Naval Meteorology And Oceanography Command",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CNO,Chief Of Naval Operations,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CNOG,"Chairman, Nuclear Operations Group",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CNR,Combat Net Radio,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CNRF,"Commander, Naval Reserve Forces",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CNSG,"Commander, Naval Security Group",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CNTY,Country,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CNWDI,Critical Nuclear Weapons Design Information,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CO,Commanding Officer,Cyberspace Operations,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COA,Course Of Action,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COAA,Course-Of-Action Analysis,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COAMPS,Coupled Ocean Atmosphere Mesoscale Prediction System,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COB,Collocated Operating Base,Contingency Operating Base,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COBOL,Common Business-Oriented Language,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COC,Combat Operations Center,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CoC,Code Of Conduct,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COCO,"Contractor-Owned, Contractor-Operated",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COCOM,Combatant Command (Command Authority),Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COD,Carrier Onboard Delivery,Combat Operations Division,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COE,Army Corps Of Engineers,Common Operating Environment,Concept Of Employment,Nodef,Nodef,Nodef,Nodef,tabme
COEDMHA,Center For Excellence In Disaster Management And Humanitarian Assistance (Uspacom),Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COF,Chief Of Fires,Conduct Of Fire,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COFC,Container On Flatcar,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COG,Center Of Gravity,Continuity Of Government,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COGARD,Coast Guard,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COI,Community Of Interest,Contact Of Interest,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COIC,Counter-Improvised Explosive Device Operations Integration Center,Counter-Improvised Explosive Device Operations/Intelligence  Integration Center (Jieddo),Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COIN,Counterinsurgency,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COLDS,Cargo Offload And Discharge System,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COLISEUM,Community On-Line Intelligence System For End-Users And Managers,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COLPRO,Collective Protection,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COLS,Concept Of Logistic Support,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COLT,Combat Observation And Lasing Team,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COM,Chief Of Mission,Collection Operations Management,Command,Commander,Nodef,Nodef,Nodef,tabme
COMACC,"Commander, Air Combat Command",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMAFFOR,"Commander, Air Force Forces",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMAFSOAC,"Commander, Air Force Special Operations Air Component",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMAFSOC,"Commander, Air Force Special Operations Command",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMAJF,"Commander, Allied Joint Force",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMALF,Commander Airlift Forces,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMALOC,Commercial Air Line Of Communications,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMARFOR,"Commander, Army Forces",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMCAM,Combat Camera,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMCARGRU,"Commander, Carrier Group",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMCRUDESGRU,"Commander, Cruiser Destroyer Group",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMDCAEUR,"Commander, Defense Communications Agency Europe",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMDESRON,Commander Destroyer Squadron,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMDT COGARD,"Commandant, United States Coast Guard ",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMDTINST,Commandant Of The Coast Guard Instruction ,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMFLTCYBERCOM,"Commander, Fleet Cyber Command ",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMICEDEFOR,"Commander, United States Forces, Iceland ",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMIDEASTFOR,"Commander, Middle East Forces ",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMINEWARCOM,"Commander, Mine Warfare Command ",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMINT,Communications Intelligence,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMJCSE,"Commander, Joint Communications Support Element",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMJIC,"Commander, Joint Intelligence Center",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMLANDFOR,"Commander, Land Forces ",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMLANTAREACOGARD,"Commander, Coast Guard Atlantic Area ",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMLOGGRU,Combat Logistics Group,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMM,Communications,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMMARFOR,"Commander, Marine Corps Forces ",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMMARFORNORTH,"Commander, Marine Corps Forces North ",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMMDZ,"Commander, Maritime Defense Zone",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMNAV,Committee For European Airspace Coordination Working Group On Communications And Navigation Aids,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMNAVAIRLANT,"Commander, Naval Air Force, Atlantic ",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMNAVAIRPAC,"Commander, Naval Air Force, Pacific ",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMNAVAIRSYSCOM,"Commander, Naval Air Systems Command ",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMNAVCOMTELCOM,"Commander, Naval Computer And Telecommunications Command",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMNAVELSG,"Commander, Navy Expeditionary Logistics Support Group",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMNAVFOR,"Commander, Navy Forces",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMNAVMETOCCOM,"Commander, Naval Meteorology And Oceanography Command",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMNAVSEASYSCOM,"Commander, Naval Sea Systems Command ",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMNAVSECGRP,"Commander, United States Navy Security Group ",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMNAVSURFLANT,"Commander, Naval Surface Force, Atlantic ",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMNAVSURFPAC,"Commander, Naval Surface Force, Pacific ",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMNET,Communications Network,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMP,Component,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMPACAF,"Commander, Pacific Air Forces ",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMPACAREACOGARD,"Commander, Coast Guard Pacific Area ",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMPACFLT,"Commander, Pacific Fleet",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMPASS,"Common Operational Modeling, Planning, And Simulation Strategy; Computerized Movement Planning And Status System",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMPES,Contingency Operations Mobility Planning And Execution System,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMPLAN,Communications Plan,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMSC,"Commander, Military Sealift Command",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMSCINST,"Commander, Military Sealift Command Instruction",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMSEC,Communications Security,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMSOC,"Commander, Special Operations Command",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMSOCCENT,"Commander, Special Operations Command, United States Central Command",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMSOCEUR,"Commander, Special Operations Command, United States European Command",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMSOCPAC,"Commander, Special Operations Command, Pacific",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMSOCSOUTH,"Commander Special Operations Command, United States Southern Command",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMSOF,"Commander, Special Operations Forces",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMSTAT,Communications Status,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMSUBLANT,"Commander Submarine Force, United States Atlantic Fleet ",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMSUBPAC,"Commander Submarine Force, United States Pacific Fleet ",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMSUPNAVFOR,"Commander, Supporting Naval Forces",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMTAC,Tactical Communications,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMTENTHFLT,"Commander, Tenth Fleet",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMUSAFE,"Commander, United States Air Force In Europe",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMUSARCENT,"Commander, United States Army Forces, Central Command",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMUSFLTFORCOM,"Commander, United States Fleet Forces Command",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMUSFORAZ,"Commander, United States Forces, Azores",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMUSJ,"Commander, United States Forces, Japan",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMUSK,"Commander, United States Forces, Korea",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMUSMARCENT,"Commander, United States Marine Forces, Central Command",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMUSNAVCENT,"Commander, United States Navy, Central Command ",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMUSPACFLT,"Commander, United States Pacific Fleet ",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COMUSSOCJFCOM,"Commander Special Operations Command, United States Joint Forces Command",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CONCAP,Construction Capabilities Contract (Navy); Construction Capabilities Contract Process; Construction Capabilities Contract Program,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CONEX,Container Express,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CONEXPLAN,Contingency And Exercise Plan,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CONOPS,Concept Of Operations,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CONPLAN,Concept Plan; Operation Plan In Concept Format,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CONR,Continental United States North American Aerospace Defense Command Region,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CONUS,Continental United States,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CONUSA,Continental United States Army,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COOP,Continuity Of Operations,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COP,Common Operational Picture,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COP-CSE,Common Operational Picture-Combat Support Enabled,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COPG,"Chairman, Operations Planners Group",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COPPERHEAD,Name For Cannon-Launched Guided Projectile,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COPS,Communications Operational Planning System,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COR,Contracting Officer Representative,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CORE,Contingency Response Program,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COS,Chief Of Staff; Chief Of Station; Critical Occupational Specialty,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COSMIC,North Atlantic Treaty Organization (Nato) Security Category,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COSPAS,Cosmicheskaya Sistyema Poiska Avariynch Sudov - Space System For Search Of Distressed Vessels (Russian Satellite System),Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COSR,Combat And Operational Stress Reactions,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COT,Commanding Officer Of Troops; Crisis Operations Team,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COTP,Captain Of The Port,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COTS,Cargo Offload And Transfer System; Commercial Off-The-Shelf; Container Offloading And Transfer System,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COU,Cable Orderwire Unit,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
counter C3,"Counter Command, Control, And Communications",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
COVCOM,Covert Communications,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CP,Check Point; Collection Point; Command Post; Contact Point; Control Point; Counterproliferation,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CP&I,Coastal Patrol And Interdiction,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CPA,Closest Point Of Approach,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CPD,Combat Plans Division,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CPE,Customer Premise Equipment,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CPFL,Contingency Planning Facilities List,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CPG,"Central Processor Group; Commander, Amphibious Group; Contingency Planning Guidance",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CPI,Crash Position Indicator,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CPIC,Coalition Press Information Center,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CPM,Civilian Personnel Manual,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CPO,Chief Petty Officer; Complete Provisions Only,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CPR,Cardiopulmonary Resuscitation,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CPRC,Coalition Personnel Recovery Center,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CPS,Characters Per Second; Collective Protective Shelter,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CPT,Common Procedural Terminology,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CPU,Central Processing Unit,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CPX,Command Post Exercise,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CR,Civil Reconnaissance; Critical Requirement,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CRA,Command Relationships Agreement; Continuing Resolution Authority; Coordinating Review Authority,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CRAF,Civil Reserve Air Fleet,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CRAM,Control Random Access Memory,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CRB,Configuration Review Board,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CRC,Circuit Routing Chart; Civilian Response Corps (Dos); Civil Response Corps; Coastal Riverine Company; Control And Reporting Center; Conus Replacement Center; Coop Response Cell; Crisis Reaction Center; Cyclic Redundancy Rate,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CRD,Chemical Reconnaissance Detachment,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CRE,Contingency Response Element; Control Reporting Element,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CREAPER,Communications And Radar Electronic Attack Planning Effectiveness Reference,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CREST,Casualty And Resource Estimation Support Tool,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CREW,Counter Radio-Controlled Improvised Explosive Device Electronic Warfare,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CRF,Channel Reassignment Function; Coastal Riverine Force; Contingency Response Force,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CRG,Contingency Response Group,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CRI,Collective Routing Indicator,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CRIF,Cargo Routing Information File,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CRITIC,Critical Information; Critical Intelligence Communication; Critical Message (Intelligence),Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CRITICOMM,Critical Intelligence Communications System,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CRM,Collection Requirements Management; Comment Resolution Matrix; Crew Resource Management,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CrM,Crisis Management,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CRO,Combat Rescue Officer,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CROP,Common Relevant Operational Picture,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CRP,Control And Reporting Post,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CRRC,Combat Rubber Raiding Craft,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CRS,Catholic Relief Services; Chairman’S Readiness System; Coastal Radio Station; Coastal Riverine Squadron; Community Relations Service; Container Recovery System; Coordinator For Reconstruction And Stabilization,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CRSG,Country Reconstruction And Stabilization Group,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CRSP,Centralized Receiving And Shipping Point,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CRT,"Cathode Ray Tube; Chemical, Biological, Radiological, Nuclear, And High-Yield Explosives Response Team; Contingency Response Team",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CRTS,Casualty Receiving And Treatment Ship,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CR-UAV,Close-Range Unmanned Aerial Vehicle,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CRW,Contingency Response Wing,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CRYPTO,Cryptographic,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CS,Call Sign; Chaplain Service (Air Force); Circuit Switch; Coastal Station; Combat Service; Combat Support; Content Staging; Controlled Space; Creeping Line Single- Unit; Critical Source,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSA,"Chief Of Staff, United States Army; Combat Support Agency; Container Stuffing Activity",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSAAS,Combat Support Agency Assessment System,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSADR,Combat Support Agency Director’S Report,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSAF,"Chief Of Staff, United States Air Force",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSAM,Computer Security For Acquisition Managers,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSAR,Combat Search And Rescue,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSAR3,Combat Support Agency Responsiveness And Readiness Report,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSARTE,Combat Search And Rescue Task Element,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSB,Contracting Support Brigade,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSB (MEB),Combat Support Brigade (Maneuver Enhancement Brigade),Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSC,Combat Support Center; Community Support Center; Convoy Support Center; Creeping Line Single-Unit Coordinated; International Convention For Safe Containers,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSCC,Coastal Sea Control Commander,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSE,Client Server Environment; Combat Support Enhanced; Combat Support Equipment; Contingency Support Element; Cyberspace Support Element,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSEL,Circuit Switch Select Line; Combat Survivor Evader Locator; Command Senior Enlisted Leader,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSEP,Chairman Of The Joint Chiefs Of Staff-Sponsored Exercise Program,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSG,Carrier Strike Group; Chairman’S Staff Group; Coordinating Subgroup; Cryptologic Services Group; Cryptologic Support Group,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSGN,Coordinating Subgroup For Narcotics,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSH,Combat Support Hospital,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSIF,Communications Service Industrial Fund,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSIP,Contract Support Integration Plan,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSIPG,Circuit Switch Interface Planning Guide,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSL,Combat Stores List; Cooperative Security Location,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
C-SMPP,Consolidated Satellite Communications Management Policies And Procedures,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSNP,"Causeway Section, Nonpowered",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSNP(BE),"Causeway Section, Nonpowered (Beach End)",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSNP(I),"Causeway Section, Nonpowered (Intermediate)",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSNP(SE),"Causeway Section, Nonpowered (Sea End)",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSO,Bureau Of Conflict And Stabilization Operations (Dos); Center For Special Operations (Ussocom); Communications Support Organization; Controlled Source Operation,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSOA,Combined Special Operations Area,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSOB,Command Systems Operations Branch,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSOD,Command Systems Operation Division,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSOR,Contract Statement Of Requirement,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSP,"Call Service Position; Career Sea Pay; Causeway Section, Powered; Commence Search Point; Contracting Support Plan; Crisis Staffing Procedures (Jcs); Cryptologic Support Package",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSPAR,Combatant Commander’S Preparedness Assessment Report,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSR,Central Source Registry; Combatant Commander’S Summary Report; Commander’S Summary Report; Controlled Supply Rate,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSRF,Common Source Route File,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSS,Central Security Service (Nsa); Combat Service Support; Communications Subsystem; Coordinator Surface Search,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSSA,Combat Service Support Area,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
CSSAMO,Combat Service Support Automation Management Office,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
